Komentar,cleaning,cleansing,text_tokenize,tweet_normalized,text_stopword,text_stemming,text_clean
"Kalo yg ceweitu adek gw, auto mati tu yg ngebully",Kalo yg ceweitu adek gw auto mati tu yg ngebully,kalo yg ceweitu adek gw auto mati tu yg ngebully,"['kalo', 'yg', 'ceweitu', 'adek', 'gw', 'auto', 'mati', 'tu', 'yg', 'ngebully']","['kalau', 'yang', 'ceweitu', 'adek', 'aku', 'auto', 'mati', 'tu', 'yang', 'ngebully']","['ceweitu', 'adek', 'auto', 'mati', 'tu', 'ngebully']","['ceweitu', 'adek', 'auto', 'mati', 'tu', 'ngebully']",ceweitu adek auto mati tu ngebully
Buang aja ke laut!,Buang aja ke laut,buang aja ke laut,"['buang', 'aja', 'ke', 'laut']","['buang', 'aja', 'ke', 'laut']","['buang', 'aja', 'laut']","['buang', 'aja', 'laut']",buang aja laut
"Terbitkelah pulo UU bullying,,,, tempelke di setiap sekolah,,, jgn pilih2 lagi,,, pak polisi",Terbitkelah pulo UU bullying tempelke di setiap sekolah jgn pilih lagi pak polisi,terbitkelah pulo uu bullying tempelke di setiap sekolah jgn pilih lagi pak polisi,"['terbitkelah', 'pulo', 'uu', 'bullying', 'tempelke', 'di', 'setiap', 'sekolah', 'jgn', 'pilih', 'lagi', 'pak', 'polisi']","['terbitkelah', 'pulo', 'uu', 'bullying', 'tempelke', 'di', 'setiap', 'sekolah', 'jangan', 'pilih', 'lagi', 'pak', 'polisi']","['terbitkelah', 'pulo', 'uu', 'bullying', 'tempelke', 'sekolah', 'pilih', 'polisi']","['terbitkelah', 'pulo', 'uu', 'bullying', 'tempelke', 'sekolah', 'pilih', 'polisi']",terbitkelah pulo uu bullying tempelke sekolah pilih polisi
Saya ga sangup lihat Vidio nya sakit hati saya. walau itu bukan anak saya.gaimana perasaan orang tua anak itu.saya ga tau,Saya ga sangup lihat Vidio nya sakit hati saya walau itu bukan anak saya gaimana perasaan orang tua anak itu saya ga tau,saya ga sangup lihat vidio nya sakit hati saya walau itu bukan anak saya gaimana perasaan orang tua anak itu saya ga tau,"['saya', 'ga', 'sangup', 'lihat', 'vidio', 'nya', 'sakit', 'hati', 'saya', 'walau', 'itu', 'bukan', 'anak', 'saya', 'gaimana', 'perasaan', 'orang', 'tua', 'anak', 'itu', 'saya', 'ga', 'tau']","['saya', 'enggak', 'sangup', 'lihat', 'vidio', 'nya', 'sakit', 'hati', 'saya', 'walau', 'itu', 'bukan', 'anak', 'saya', 'gaimana', 'perasaan', 'orang', 'tua', 'anak', 'itu', 'saya', 'enggak', 'tau']","['sangup', 'lihat', 'vidio', 'nya', 'sakit', 'hati', 'anak', 'gaimana', 'perasaan', 'orang', 'tua', 'anak', 'tau']","['sangup', 'lihat', 'vidio', 'nya', 'sakit', 'hati', 'anak', 'gaimana', 'asa', 'orang', 'tua', 'anak', 'tau']",sangup lihat vidio nya sakit hati anak gaimana asa orang tua anak tau
"harus di kasih efek jera, biar tidak terulanglagi",harus di kasih efek jera biar tidak terulanglagi,harus di kasih efek jera biar tidak terulanglagi,"['harus', 'di', 'kasih', 'efek', 'jera', 'biar', 'tidak', 'terulanglagi']","['harus', 'di', 'kasih', 'efek', 'jera', 'biar', 'tidak', 'terulanglagi']","['kasih', 'efek', 'jera', 'biar', 'terulanglagi']","['kasih', 'efek', 'jera', 'biar', 'terulanglagi']",kasih efek jera biar terulanglagi
Alhamdulillah yaallah,Alhamdulillah yaallah,alhamdulillah yaallah,"['alhamdulillah', 'yaallah']","['alhamdulillah', 'yaallah']","['alhamdulillah', 'yaallah']","['alhamdulillah', 'yaallah']",alhamdulillah yaallah
@faraah.sb nih udh di tangkap,sb nih udh di tangkap,sb nih udh di tangkap,"['sb', 'nih', 'udh', 'di', 'tangkap']","['sb', 'ini', 'udah', 'di', 'tangkap']","['sb', 'udah', 'tangkap']","['sb', 'udah', 'tangkap']",sb udah tangkap
"😫😫Biar kapok,,,kasih pelajaran,,pos lagi hukuman apa buat mereka,biar yg lain pada baca,,biat gak terjadi lagi,,,😫😫",Biar kapok kasih pelajaran pos lagi hukuman apa buat mereka biar yg lain pada baca biat gak terjadi lagi,biar kapok kasih pelajaran pos lagi hukuman apa buat mereka biar yg lain pada baca biat gak terjadi lagi,"['biar', 'kapok', 'kasih', 'pelajaran', 'pos', 'lagi', 'hukuman', 'apa', 'buat', 'mereka', 'biar', 'yg', 'lain', 'pada', 'baca', 'biat', 'gak', 'terjadi', 'lagi']","['biar', 'kapok', 'kasih', 'pelajaran', 'pos', 'lagi', 'hukuman', 'apa', 'buat', 'mereka', 'biar', 'yang', 'lain', 'pada', 'baca', 'biat', 'enggak', 'terjadi', 'lagi']","['biar', 'kapok', 'kasih', 'pelajaran', 'pos', 'hukuman', 'biar', 'baca', 'biat']","['biar', 'kapok', 'kasih', 'ajar', 'pos', 'hukum', 'biar', 'baca', 'biat']",biar kapok kasih ajar pos hukum biar baca biat
MAMPOSSSSS,MAMPOSS,mamposs,['mamposs'],['mampus'],['mampus'],['mampus'],mampus
"Trus pas ditangkap nangis, minta maaf wkwk mentap peyek",Trus pas ditangkap nangis minta maaf wkwk mentap peyek,trus pas ditangkap nangis minta maaf wkwk mentap peyek,"['trus', 'pas', 'ditangkap', 'nangis', 'minta', 'maaf', 'wkwk', 'mentap', 'peyek']","['terus', 'pas', 'ditangkap', 'nangis', 'minta', 'maaf', 'wkwk', 'mentap', 'peyek']","['pas', 'ditangkap', 'nangis', 'maaf', 'wkwk', 'mentap', 'peyek']","['pas', 'tangkap', 'nang', 'maaf', 'wkwk', 'tap', 'peyek']",pas tangkap nang maaf wkwk tap peyek
Klu merurut aku itu bukan kenakaln remaja tp lh watak nyo.jd perlu di sel.,Klu merurut aku itu bukan kenakaln remaja tp lh watak nyo jd perlu di sel,klu merurut aku itu bukan kenakaln remaja tp lh watak nyo jd perlu di sel,"['klu', 'merurut', 'aku', 'itu', 'bukan', 'kenakaln', 'remaja', 'tp', 'lh', 'watak', 'nyo', 'jd', 'perlu', 'di', 'sel']","['kalo', 'merurut', 'aku', 'itu', 'bukan', 'kenakaln', 'remaja', 'tapi', 'lh', 'watak', 'nyo', 'jadi', 'perlu', 'di', 'sel']","['kalo', 'merurut', 'kenakaln', 'remaja', 'lh', 'watak', 'nyo', 'sel']","['kalo', 'rurut', 'kenakaln', 'remaja', 'lh', 'watak', 'nyo', 'sel']",kalo rurut kenakaln remaja lh watak nyo sel
Mamam tuh,Mamam tuh,mamam tuh,"['mamam', 'tuh']","['makan', 'tuh']","['makan', 'tuh']","['makan', 'tuh']",makan tuh
Paling dilepas lagi....,Paling dilepas lagi,paling dilepas lagi,"['paling', 'dilepas', 'lagi']","['paling', 'dilepas', 'lagi']",['dilepas'],['lepas'],lepas
Mampos kau bodat,Mampos kau bodat,mampos kau bodat,"['mampos', 'kau', 'bodat']","['mampos', 'kau', 'bodat']","['mampos', 'kau', 'bodat']","['mampos', 'kau', 'bodat']",mampos kau bodat
"Saya mewakili org2 yg tinggal d palembang Minta tolonglah kepada pihak yg berwajib agar anak tersebut di kasih pelajaran,  siksalah mereka pak polisi,  kurunglah selama 3 bulan d sel campur dgn para preman... Jgn mentang2 sdh mnta maaf trus d biarkan bebas begitu saja.. Geram akutuh",Saya mewakili org yg tinggal palembang Minta tolonglah kepada pihak yg berwajib agar anak tersebut di kasih pelajaran siksalah mereka pak polisi kurunglah selama bulan sel campur dgn para preman Jgn mentang sdh mnta maaf trus biarkan bebas begitu saja Geram akutuh,saya mewakili org yg tinggal palembang minta tolonglah kepada pihak yg berwajib agar anak tersebut di kasih pelajaran siksalah mereka pak polisi kurunglah selama bulan sel campur dgn para preman jgn mentang sdh mnta maaf trus biarkan bebas begitu saja geram akutuh,"['saya', 'mewakili', 'org', 'yg', 'tinggal', 'palembang', 'minta', 'tolonglah', 'kepada', 'pihak', 'yg', 'berwajib', 'agar', 'anak', 'tersebut', 'di', 'kasih', 'pelajaran', 'siksalah', 'mereka', 'pak', 'polisi', 'kurunglah', 'selama', 'bulan', 'sel', 'campur', 'dgn', 'para', 'preman', 'jgn', 'mentang', 'sdh', 'mnta', 'maaf', 'trus', 'biarkan', 'bebas', 'begitu', 'saja', 'geram', 'akutuh']","['saya', 'mewakili', 'orang', 'yang', 'tinggal', 'palembang', 'minta', 'tolonglah', 'kepada', 'pihak', 'yang', 'berwajib', 'agar', 'anak', 'tersebut', 'di', 'kasih', 'pelajaran', 'siksalah', 'mereka', 'pak', 'polisi', 'kurunglah', 'selama', 'bulan', 'sel', 'campur', 'dengan', 'para', 'preman', 'jangan', 'mentang', 'sudah', 'mnta', 'maaf', 'terus', 'biarkan', 'bebas', 'begitu', 'saja', 'geram', 'akutuh']","['mewakili', 'orang', 'tinggal', 'palembang', 'tolonglah', 'berwajib', 'anak', 'kasih', 'pelajaran', 'siksalah', 'polisi', 'kurunglah', 'sel', 'campur', 'preman', 'mentang', 'mnta', 'maaf', 'biarkan', 'bebas', 'geram', 'akutuh']","['wakil', 'orang', 'tinggal', 'palembang', 'tolong', 'wajib', 'anak', 'kasih', 'ajar', 'siksa', 'polisi', 'kurung', 'sel', 'campur', 'preman', 'mentang', 'mnta', 'maaf', 'biar', 'bebas', 'geram', 'akutuh']",wakil orang tinggal palembang tolong wajib anak kasih ajar siksa polisi kurung sel campur preman mentang mnta maaf biar bebas geram akutuh
Duplak cocote ae,Duplak cocote ae,duplak cocote ae,"['duplak', 'cocote', 'ae']","['duplak', 'cocote', 'ae']","['duplak', 'cocote', 'ae']","['duplak', 'cocote', 'ae']",duplak cocote ae
Jangan kasih ampun.. Setidaknya penjarain dulu satu tahun.. Biar ga terulang lagi.. Kalau cuma disuruh minta maaf.. Sampai lebaran monyet pun pasti keulang,Jangan kasih ampun Setidaknya penjarain dulu satu tahun Biar ga terulang lagi Kalau cuma disuruh minta maaf Sampai lebaran monyet pun pasti keulang,jangan kasih ampun setidaknya penjarain dulu satu tahun biar ga terulang lagi kalau cuma disuruh minta maaf sampai lebaran monyet pun pasti keulang,"['jangan', 'kasih', 'ampun', 'setidaknya', 'penjarain', 'dulu', 'satu', 'tahun', 'biar', 'ga', 'terulang', 'lagi', 'kalau', 'cuma', 'disuruh', 'minta', 'maaf', 'sampai', 'lebaran', 'monyet', 'pun', 'pasti', 'keulang']","['jangan', 'kasih', 'ampun', 'setidaknya', 'penjarain', 'dulu', 'satu', 'tahun', 'biar', 'enggak', 'terulang', 'lagi', 'kalau', 'cuma', 'disuruh', 'minta', 'maaf', 'sampai', 'lebaran', 'monyet', 'pun', 'pasti', 'keulang']","['kasih', 'ampun', 'penjarain', 'biar', 'terulang', 'disuruh', 'maaf', 'lebaran', 'monyet', 'keulang']","['kasih', 'ampun', 'penjarain', 'biar', 'ulang', 'suruh', 'maaf', 'lebaran', 'monyet', 'ulang']",kasih ampun penjarain biar ulang suruh maaf lebaran monyet ulang
Itu kenapa ga sekalian yang video jg di ciduk ya.🤔🤔.kan biarpun ga melakukan.dengan ngevidio.ikut mendukung dong?,Itu kenapa ga sekalian yang video jg di ciduk ya kan biarpun ga melakukan dengan ngevidio ikut mendukung dong,itu kenapa ga sekalian yang video jg di ciduk ya kan biarpun ga melakukan dengan ngevidio ikut mendukung dong,"['itu', 'kenapa', 'ga', 'sekalian', 'yang', 'video', 'jg', 'di', 'ciduk', 'ya', 'kan', 'biarpun', 'ga', 'melakukan', 'dengan', 'ngevidio', 'ikut', 'mendukung', 'dong']","['itu', 'kenapa', 'enggak', 'sekalian', 'yang', 'video', 'juga', 'di', 'ciduk', 'ya', 'kan', 'biarpun', 'enggak', 'melakukan', 'dengan', 'ngevidio', 'ikut', 'mendukung', 'dong']","['video', 'ciduk', 'ya', 'biarpun', 'ngevidio', 'mendukung']","['video', 'ciduk', 'ya', 'biarpun', 'ngevidio', 'dukung']",video ciduk ya biarpun ngevidio dukung
Saya  yg punya anak perempuan.sedih melihat nya. Itu perbuatan biadap.nggk bermoral.1 anak perempuan di bully sama beberapa anak laki.,Saya yg punya anak perempuan sedih melihat nya Itu perbuatan biadap nggk bermoral anak perempuan di bully sama beberapa anak laki,saya yg punya anak perempuan sedih melihat nya itu perbuatan biadap nggk bermoral anak perempuan di bully sama beberapa anak laki,"['saya', 'yg', 'punya', 'anak', 'perempuan', 'sedih', 'melihat', 'nya', 'itu', 'perbuatan', 'biadap', 'nggk', 'bermoral', 'anak', 'perempuan', 'di', 'bully', 'sama', 'beberapa', 'anak', 'laki']","['saya', 'yang', 'punya', 'anak', 'perempuan', 'sedih', 'melihat', 'nya', 'itu', 'perbuatan', 'biadap', 'nggk', 'bermoral', 'anak', 'perempuan', 'di', 'bully', 'sama', 'beberapa', 'anak', 'laki']","['anak', 'perempuan', 'sedih', 'nya', 'perbuatan', 'biadap', 'nggk', 'bermoral', 'anak', 'perempuan', 'bully', 'anak', 'laki']","['anak', 'perempuan', 'sedih', 'nya', 'buat', 'biadap', 'nggk', 'moral', 'anak', 'perempuan', 'bully', 'anak', 'laki']",anak perempuan sedih nya buat biadap nggk moral anak perempuan bully anak laki
Butuh dana cepat? Sinarmas multifinance solusinya!!,Butuh dana cepat Sinarmas multifinance solusinya,butuh dana cepat sinarmas multifinance solusinya,"['butuh', 'dana', 'cepat', 'sinarmas', 'multifinance', 'solusinya']","['butuh', 'dana', 'cepat', 'sinarmas', 'multifinance', 'solusinya']","['butuh', 'dana', 'cepat', 'sinarmas', 'multifinance', 'solusinya']","['butuh', 'dana', 'cepat', 'sinarmas', 'multifinance', 'solusi']",butuh dana cepat sinarmas multifinance solusi
"Alhamdulillah, tangkep n penjaroke la",Alhamdulillah tangkep penjaroke la,alhamdulillah tangkep penjaroke la,"['alhamdulillah', 'tangkep', 'penjaroke', 'la']","['alhamdulillah', 'tangkep', 'penjaroke', 'la']","['alhamdulillah', 'tangkep', 'penjaroke', 'la']","['alhamdulillah', 'tangkep', 'penjaroke', 'la']",alhamdulillah tangkep penjaroke la
"Jancok emmg.... Aq dl jg prnh d gituin pas SD. malah lebih parah, d tempeleng sekengceng2nya, di tendang. Q ceweh pdhl. Yg ngroyok cowo2. Smpek detik ini smpek pnya ank q msh ingat dan sakit hati dan dendam am mreka. Dan msh ingat wjah2 mreka. Smpek skrg prnh ktmu saat reuni2 seolah2 biasa aja tp d hati sangat benci skali sm mreka.. Smpek kpn pun sakit hati itu membekas di hatiq.. Jancukkk",Jancok emmg Aq dl jg prnh gituin pas SD malah lebih parah tempeleng sekengcengnya di tendang ceweh pdhl Yg ngroyok cowo Smpek detik ini smpek pnya ank msh ingat dan sakit hati dan dendam am mreka Dan msh ingat wjah mreka Smpek skrg prnh ktmu saat reuni seolah biasa aja tp hati sangat benci skali sm mreka Smpek kpn pun sakit hati itu membekas di hatiq Jancukk,jancok emmg aq dl jg prnh gituin pas sd malah lebih parah tempeleng sekengcengnya di tendang ceweh pdhl yg ngroyok cowo smpek detik ini smpek pnya ank msh ingat dan sakit hati dan dendam am mreka dan msh ingat wjah mreka smpek skrg prnh ktmu saat reuni seolah biasa aja tp hati sangat benci skali sm mreka smpek kpn pun sakit hati itu membekas di hatiq jancukk,"['jancok', 'emmg', 'aq', 'dl', 'jg', 'prnh', 'gituin', 'pas', 'sd', 'malah', 'lebih', 'parah', 'tempeleng', 'sekengcengnya', 'di', 'tendang', 'ceweh', 'pdhl', 'yg', 'ngroyok', 'cowo', 'smpek', 'detik', 'ini', 'smpek', 'pnya', 'ank', 'msh', 'ingat', 'dan', 'sakit', 'hati', 'dan', 'dendam', 'am', 'mreka', 'dan', 'msh', 'ingat', 'wjah', 'mreka', 'smpek', 'skrg', 'prnh', 'ktmu', 'saat', 'reuni', 'seolah', 'biasa', 'aja', 'tp', 'hati', 'sangat', 'benci', 'skali', 'sm', 'mreka', 'smpek', 'kpn', 'pun', 'sakit', 'hati', 'itu', 'membekas', 'di', 'hatiq', 'jancukk']","['jancok', 'emang', 'aku', 'dl', 'juga', 'pernah', 'gituin', 'pas', 'sd', 'malah', 'lebih', 'parah', 'tempeleng', 'sekengcengnya', 'di', 'tendang', 'ceweh', 'pdhl', 'yang', 'ngroyok', 'cowo', 'sampai', 'detik', 'ini', 'sampai', 'punya', 'anak', 'masih', 'ingat', 'dan', 'sakit', 'hati', 'dan', 'dendam', 'am', 'mereka', 'dan', 'masih', 'ingat', 'wajah', 'mereka', 'sampai', 'sekarang', 'pernah', 'ketemu', 'saat', 'reuni', 'seolah', 'biasa', 'aja', 'tapi', 'hati', 'sangat', 'benci', 'sekali', 'sama', 'mereka', 'sampai', 'kapan', 'pun', 'sakit', 'hati', 'itu', 'membekas', 'di', 'hati', 'jancok']","['jancok', 'emang', 'dl', 'gituin', 'pas', 'sd', 'parah', 'tempeleng', 'sekengcengnya', 'tendang', 'ceweh', 'pdhl', 'ngroyok', 'cowo', 'detik', 'anak', 'sakit', 'hati', 'dendam', 'am', 'wajah', 'ketemu', 'reuni', 'aja', 'hati', 'benci', 'sakit', 'hati', 'membekas', 'hati', 'jancok']","['jancok', 'emang', 'dl', 'gituin', 'pas', 'sd', 'parah', 'tempeleng', 'sekengcengnya', 'tendang', 'ceweh', 'pdhl', 'ngroyok', 'cowo', 'detik', 'anak', 'sakit', 'hati', 'dendam', 'am', 'wajah', 'ketemu', 'reuni', 'aja', 'hati', 'benci', 'sakit', 'hati', 'bekas', 'hati', 'jancok']",jancok emang dl gituin pas sd parah tempeleng sekengcengnya tendang ceweh pdhl ngroyok cowo detik anak sakit hati dendam am wajah ketemu reuni aja hati benci sakit hati bekas hati jancok
Danger 😢,Danger,danger,['danger'],['danger'],['danger'],['danger'],danger
Trus perundungan yang gak ketangkep kamera????,Trus perundungan yang gak ketangkep kamera,trus perundungan yang gak ketangkep kamera,"['trus', 'perundungan', 'yang', 'gak', 'ketangkep', 'kamera']","['terus', 'perundungan', 'yang', 'enggak', 'ketangkep', 'kamera']","['perundungan', 'ketangkep', 'kamera']","['rundung', 'ketangkep', 'kamera']",rundung ketangkep kamera
Modar we anjing,Modar we anjing,modar we anjing,"['modar', 'we', 'anjing']","['modar', 'we', 'anjing']","['modar', 'we', 'anjing']","['modar', 'we', 'anjing']",modar we anjing
Tindak tegas pak karena moral siswa sekarang sdh sangat merosot & tidak bisa lagi d tolelir sdh tidak wajar lagi🔥😂,Tindak tegas pak karena moral siswa sekarang sdh sangat merosot tidak bisa lagi tolelir sdh tidak wajar lagi,tindak tegas pak karena moral siswa sekarang sdh sangat merosot tidak bisa lagi tolelir sdh tidak wajar lagi,"['tindak', 'tegas', 'pak', 'karena', 'moral', 'siswa', 'sekarang', 'sdh', 'sangat', 'merosot', 'tidak', 'bisa', 'lagi', 'tolelir', 'sdh', 'tidak', 'wajar', 'lagi']","['tindak', 'tegas', 'pak', 'karena', 'moral', 'siswa', 'sekarang', 'sudah', 'sangat', 'merosot', 'tidak', 'bisa', 'lagi', 'tolelir', 'sudah', 'tidak', 'wajar', 'lagi']","['tindak', 'moral', 'siswa', 'merosot', 'tolelir', 'wajar']","['tindak', 'moral', 'siswa', 'merosot', 'tolelir', 'wajar']",tindak moral siswa merosot tolelir wajar
Alhamdulillah uda ditangani sama aparat hukum yg setimpal pak,Alhamdulillah uda ditangani sama aparat hukum yg setimpal pak,alhamdulillah uda ditangani sama aparat hukum yg setimpal pak,"['alhamdulillah', 'uda', 'ditangani', 'sama', 'aparat', 'hukum', 'yg', 'setimpal', 'pak']","['alhamdulillah', 'uda', 'ditangani', 'sama', 'aparat', 'hukum', 'yang', 'setimpal', 'pak']","['alhamdulillah', 'uda', 'ditangani', 'aparat', 'hukum', 'setimpal']","['alhamdulillah', 'uda', 'tangan', 'aparat', 'hukum', 'timpal']",alhamdulillah uda tangan aparat hukum timpal
Syykurlah....👏👏👏🙌,Syykurlah,syykurlah,['syykurlah'],['syykurlah'],['syykurlah'],['syykurlah'],syykurlah
Kenpa sih hars atasan dlu yg bertindak baru polisi dateng -_-,Kenpa sih hars atasan dlu yg bertindak baru polisi dateng,kenpa sih hars atasan dlu yg bertindak baru polisi dateng,"['kenpa', 'sih', 'hars', 'atasan', 'dlu', 'yg', 'bertindak', 'baru', 'polisi', 'dateng']","['kenpa', 'sih', 'harus', 'atasan', 'dulu', 'yang', 'bertindak', 'baru', 'polisi', 'dateng']","['kenpa', 'sih', 'atasan', 'bertindak', 'polisi', 'dateng']","['kenpa', 'sih', 'atas', 'tindak', 'polisi', 'dateng']",kenpa sih atas tindak polisi dateng
